C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_26_801.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_26_801.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_26_801.jpg,0,0,0,1.57E-06
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_26_874.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_26_874.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_26_874.jpg,0,0,0,2.70E-06
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_26_945.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_26_945.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_26_945.jpg,0,0,0,8.98E-06
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_27_012.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_27_012.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_27_012.jpg,0,0,0,4.69E-06
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_27_082.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_27_082.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_27_082.jpg,0,0.0325074,0,0.002117759
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_27_150.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_27_150.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_27_150.jpg,0,0.2673651,0,0.1533406
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_27_219.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_27_219.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_27_219.jpg,0,0.4466922,0,0.4349625
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_27_288.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_27_288.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_27_288.jpg,0,0.6843963,0,0.9513608
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_27_358.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_27_358.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_27_358.jpg,0,0.8619561,0,1.520797
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_27_428.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_27_428.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_27_428.jpg,0,1,0,2.410386
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_27_498.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_27_498.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_27_498.jpg,0,1,0,3.095639
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_27_568.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_27_568.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_27_568.jpg,0,1,0,4.032421
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_27_635.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_27_635.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_27_635.jpg,0,1,0,4.733193
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_27_705.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_27_705.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_27_705.jpg,0,1,0,5.429675
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_27_778.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_27_778.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_27_778.jpg,0,1,0,6.352088
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_27_848.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_27_848.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_27_848.jpg,0,1,0,7.267323
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_27_919.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_27_919.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_27_919.jpg,0,1,0,7.94909
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_27_987.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_27_987.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_27_987.jpg,0,1,0,8.85192
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_28_056.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_28_056.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_28_056.jpg,0,1,0,9.524409
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_28_129.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_28_129.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_28_129.jpg,0,1,0,10.41489
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_28_197.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_28_197.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_28_197.jpg,0,1,0,11.07813
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_28_266.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_28_266.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_28_266.jpg,0,1,0,11.57308
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_28_333.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_28_333.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_28_333.jpg,0,1,0,12.59256
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_28_401.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_28_401.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_28_401.jpg,0,1,0,13.13946
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_28_471.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_28_471.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_28_471.jpg,0,1,0,14.23289
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_28_540.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_28_540.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_28_540.jpg,0,1,0,14.5913
C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\center_2024_01_05_16_40_28_609.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\left_2024_01_05_16_40_28_609.jpg,C:\Users\ndavi\OneDrive\Desktop\Track1Data\IMG\right_2024_01_05_16_40_28_609.jpg,0,1,0,15.47614
